store_nbr,family,DENS-416x64,LSTM-432x32,LSTM-432x64,LSTM-432x96,LSTM-432x128,LSTM-432x256
28,HOME CARE,0.057609401643276215,0.18138977885246277,0.15067671239376068,0.13639768958091736,0.1343342661857605,0.14637239277362823
28,LAWN AND GARDEN,0.37024620175361633,0.4939885437488556,0.49418461322784424,0.49227744340896606,0.49183857440948486,0.49177172780036926
28,LINGERIE,0.261019766330719,0.2746882438659668,0.2802506983280182,0.2804587483406067,0.2804616093635559,0.2804601490497589
28,"LIQUOR,WINE,BEER",0.20833855867385864,0.38916605710983276,0.43081456422805786,0.44043731689453125,0.4439406096935272,0.4448891878128052
28,MAGAZINES,0.23225374519824982,0.2384532243013382,0.22716256976127625,0.2269785851240158,0.22697044909000397,0.22698763012886047
28,MEATS,0.05391694977879524,0.09015636891126633,0.08302554488182068,0.08133120834827423,0.0808723121881485,0.08413918316364288
28,PERSONAL CARE,0.16998785734176636,0.18819551169872284,0.17735952138900757,0.17105847597122192,0.1695304661989212,0.17650169134140015
28,PET SUPPLIES,0.16022519767284393,0.17283816635608673,0.17448218166828156,0.17479443550109863,0.17478471994400024,0.1747848242521286
28,PLAYERS AND ELECTRONICS,0.4799914062023163,0.46208253502845764,0.4651622772216797,0.4660886526107788,0.46611344814300537,0.4661139249801636
28,POULTRY,0.06587224453687668,0.14927734434604645,0.14186936616897583,0.14021529257297516,0.13960517942905426,0.14218482375144958
28,PREPARED FOODS,0.10722361505031586,0.11989616602659225,0.09928545355796814,0.10868488252162933,0.12424739450216293,0.09981411695480347
